"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15682_1#70","15682_2#57","15682_2#42","11658_1#82","15531_6#72","13415_4#57","13414_8#4","23164_8#84","22841_4#172","22841_4#156","22841_3#78","22841_2#84","22841_2#77","22841_2#37","22841_2#24","22841_1#45","22027_1#147","21999_8#90","21999_7#155","21999_7#112","17966_5#145","17966_5#133","17175_7#82","17175_6#8","17175_4#89","17175_4#59","17175_4#57","17150_5#14","17150_4#91","17059_8#70","17059_8#59","15995_2#73","15995_2#40","15995_2#27","15995_2#188","15995_1#36","15995_1#2","15995_1#145","15874_1#51","15841_1#73","15841_1#31","15608_2#88","15608_2#52","14913_7#71","14913_3#50","14913_2#5","14673_4#46","14673_3#40","14673_3#34","14673_2#87","14673_2#59","14673_2#31","14673_1#83","14673_1#75","14673_1#58","14566_6#80","14566_5#11","14566_4#52","14257_1#7","13710_2#67","13710_2#21","13710_2#17","13414_3#21","13414_2#11","13414_1#92","13414_1#90","13414_1#89","13414_1#86","13414_1#70","13414_1#65","12837_1#52","12299_1#87","12291_4#83","12291_4#76","11826_1#71","11679_1#19","11511_8#30","21999_7#168","19084_8#72","11679_1#84","11658_2#9","11657_8#54","18090_1#123","22667_7#138","22667_7#131","19084_7#49","17138_5#34","16288_6#61","16288_4#61","17138_4#55","22841_3#170","22841_1#82"
"ugpC","","sugar ABC transporter ATP-binding protein",78,"","","","","","","",1,1,1,"1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","","","","","","1","1",""
"group_983","","chlorohydrolase",77,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"group_1326","","transposase",77,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","","","1","","1","","1","1","1","","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1"
"group_424","IS1381-truncation","mobile genetic element",77,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_11821","yihX","hydrolase",77,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_6936","","IS66 family Orf1",77,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","","1","","","1","1","1","","1","1","1","","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1"
"group_12503","lguL","lactoylglutathione lyase",77,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","","","","","","1","1",""
"group_57","IS1167-truncation","transposase-like protein",77,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","1","1",""
"yjjK","","ABC transporter ATP-binding protein",77,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1","1","","1","1","1"
"atpE","","F0F1 ATP synthase subunit C",77,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","","1","","1","","","","","","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"group_428","IS1381-truncation","transposase-like protein IS1381 ISSpn7",77,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ydiB","","putative ATPase",77,"","","","","","","",1,1,1,"1","","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"lpd","","oxidoreductase pyridine nucleotide-disulfide class I Mercury (II) reductase",77,"","","","","","","",1,1,1,"1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","","","","","","1","1",""
"malX_2","","bacterial extracellular solute-binding protein",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_13274","ycjP_4","sugar ABC transporter permease",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_10809","ycjO_3","sugar ABC transporter permease",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_2672","","hypothetical protein",76,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","","1","1","","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","","1","1"
"group_1396","","IS66-Spn1 transposase",76,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","","","","","","1","1","1","1","1","1","1","1","1","1"
"isp","","lantibiotic leader peptide processing serine protease",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1",""
"group_10570","","secreted protein",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1",""
"group_16845","","type 2 lantibiotic SP_1948 family",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1",""
"group_19720","","type 2 lantibiotic SP_1948 family",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1",""
"group_16748","","Tn5253 hypothetical protein",76,"","","","","","","",1,1,1,"1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","","1","","1","1","1","1","1","1","","","1","","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","","1"
"group_3787","","hypothetical protein",76,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","","","","","1","1","","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_1319","","transposase",76,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","","1","","","1","","1","","1","1","1","","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1"
"group_1540","","Tn5253 CAAX amino terminal protease family",76,"","","","","","","",1,1,1,"1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","","1","1","1","1","1","1","1","1","1","1"
"group_10467","","glutamine amidotransferase class I",76,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1"
"group_4624","","Membrane protein",76,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","","1","","1","1","","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","","1","1"
"group_333","","transposase",76,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1"
"group_9864","","F5/8 type C domain containing protein",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_11485","","alpha-L-fucosidase",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_15241","fucA","L-fuculose phosphate aldolase",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_12915","pbpE","beta-lactamase",76,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","","1","","","1","","1","","1","1","1","","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1"
"sdrD","","surface protein (fragment)",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_11373","gph","phosphatase",76,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"proS_2","","hypothetical protein ProS",76,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","","","1","","","1","","","1","","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1"
"group_6990","","acetyltransferase",76,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","","","","","","","1","1","1"
"group_4294","","caax amino protease family protein",76,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","","","","","","","1","1","1"
"coaBC_1","","flavoprotein involved in panthothenate metabolism",76,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","","","","","","","1","1","1"
"yjaB","","acetyltransferase gnat family",76,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","","","","","","","1","1","1"
"group_4371","glxK","glycerate kinase",75,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","","","","1","1","","1","1",""
"group_2623","mutR","transcriptional regulator",75,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
