"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","14723_3#93","14723_3#86","14723_3#75","14723_3#66","19341_2#49","14412_1#30","20957_7#121","17175_8#85","17175_8#63","17175_8#29","17175_8#22","17175_7#32","17175_6#4","17150_6#76","17150_5#24","17059_7#40","15841_2#27","15731_8#55","14936_4#62","14913_7#76","14913_7#41","14913_6#64","14913_6#4","14913_5#36","14913_4#44","14913_4#41","14913_3#72","14913_3#65","14913_3#26","14913_2#62","14913_2#38","14893_8#2","14566_5#63","14566_4#31","14566_4#30","14555_4#78","14555_4#46","14555_4#43","14412_2#86","14412_1#15","14410_8#28","13470_1#63","13470_1#48","13415_8#34","13415_6#12","13415_5#57","13414_8#53","13414_8#21","12837_2#7","12837_2#48","12837_1#46","12162_1#34","9789_4#36","9789_3#19","18456_1#125","17870_7#190","15531_2#87","12378_2#55","12290_3#61","17870_8#160","17870_7#100","14936_6#95","17138_3#79","14913_5#56","14913_5#49","14566_5#87","14566_5#45","14410_8#53","17175_8#30","17175_8#27","17150_6#7","14913_5#11","19341_2#41","17794_7#80","15378_4#30","17870_7#135","20925_3#39","20925_3#107","16288_8#64","16288_7#66","16288_7#47","16288_4#73","16288_4#33","16288_3#1","19084_7#41","22841_1#11","14723_4#37","14723_4#33","14723_3#89","14566_4#88","14723_4#9","14723_4#25"
"group_5843","","regulatory protein",15,"","","","","","","",1,1,1,"1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","1","","","1","1","1","","1","1","1","","","","","","","",""
"group_7346","","arylsulfatase",15,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","",""
"group_4704","","mutT/nudix family protein",15,"","","","","","","",1,1,1,"","","","","","1","1","1","1","","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","1","","","","","","1","1","","","","","","","1","1","","","","","",""
"group_10613","ulaA_1","PTS system IIC component",15,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","","","1","",""
"group_8100","lacF_1","lichenan-specific phosphotransferase enzyme iia component (pts system lichenan-specific eiia component) (eiia-lic) (eiii-lic)",15,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","",""
"group_6582","tktN","transketolase n-terminal section",15,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","","","1","",""
"group_4358","nanA_1","sialidase A (neuraminidase A)",15,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","1","","","","","","","","","","","","","1","","1","","1","","","","","","1","","1","1","1","1","1","1"
"group_12235","dsbD_2","cytochrome c-type biogenesis protein CcdA",15,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","1","1","","","","","","","1","","1","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","1","","","","","1","1","1","1","1","1"
"group_12755","macB_1","ABC transporter ATP-binding protein",15,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","1","1","","","","","","","","","","","","","","","","1","1","","1","1","1","1","1","1","","","","1","",""
"group_13633","yceG","aminodeoxychorismate lyase",15,"","","","","","","",1,1,1,"","1","1","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","1","","","","","","","","","1","1","","1","1","","","1","1","1","","","","","","1"
"group_10567","","putative secreted protein",15,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1"
"phtD","","histidine triad protein D",15,"","","","","","","",1,1,1,"","","","","1","","1","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","1","","","1","1","1","","","1","","1","1","","","1","","1"
"dnaQ","","DNA polymerase III subunit epsilon",15,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","1","1","","","","","","","1","","1","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","1","","","","","1","1","1","1","1","1"
"group_4137","","membrane associated protein",15,"","","","","","","",1,1,1,"","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","1","1","1","","","","","","","","","","","","","","","","1","1","1","","1","1","1","1","1","","","","","","","",""
"yvoA_2","","GntR family transcriptional regulator",15,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","1","1","1","1","1","1","1","1","","","","","","",""
"group_8725","","DHH family protein",14,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","1","","","1","","","","","","1","","","","","","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","1","","","","","","","","","","",""
"phtD_1","","pneumococcal histidine triad protein B",14,"","","","","","","",1,1,1,"","","","","","","","1","1","","1","1","","","1","1","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","1","","","","","","1","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","",""
"group_9080","hyaD_2","glycosyl transferase family 2",14,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","","1","","1","","","","","","","","","1","","","","1","1","1","","","","","","","","1","1","","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","",""
"group_5701","phoU_3","galactose-1-phosphate uridylyltransferase",14,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","1","1","","1","1","1","1","1","","","","","1","","","","","","1","1","1","","","","","","","","","","","","","","","","",""
"group_8914","lacT","transcription antiterminator LacT",14,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","1","1","1","1","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","",""
"group_5165","gatC_2","PTS system galactitol-specific family transporter subunit IIC",14,"","","","","","","",1,1,1,"","","1","","","1","","","","","","","","","","","","","1","","","","","","1","","1","","","","","","","","","","","","","1","","1","","","1","","","1","","","","1","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","","","","","1"
"group_4951","","zinc metallopeptidase",14,"","","","","","","",1,1,1,"","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","","","1"
"transposase_B","","IS630-Spn1 transposase Orf2",14,"","","","","","","",1,1,1,"","","","","","","","","1","","","1","","","","","1","","","","","1","1","1","","","","","","","","","","","1","","","1","","","1","","","1","","","","","","1","1","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_5670","","hypothetical protein",14,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","1","1","1","1","1","1"
"group_15620","","domain of unknown function protein",14,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","","","","",""
"group_11884","","lipoprotein putative",14,"","","","","","","",1,1,1,"","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","","","","","",""
"group_3667","","major facilitator superfamily permease",14,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","","","","",""
"group_5032","rgg","transcriptional activator Rgg/GadR/MutR family protein",14,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","","","","","","",""
"group_14880","","hypothetical protein",14,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
"group_6343","catE","glyoxalase family protein",14,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","1","","","","1","1","1","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","","","","","","","",""
"group_6904","comFA","helicase ComFA",14,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","1","","","1","","","","","","1","","","","","","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","1","","","","","","",""
"group_325","","transposase",14,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","1","1","1","","","","","","","","","","","1","1","1","1","","1","","","1","","","1","","","","","","","",""
"group_2208","hsdR_2","type I restriction-modification system M protein",14,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1"
